CIPCODE,AWLEVEL,YEAR
11.0101,7,2000
13.1001,7,2000
13.1101,7,2000
13.1202,7,2000
13.1204,7,2000
13.1302,7,2000
13.1303,7,2000
13.1305,7,2000
13.1307,7,2000
13.1311,7,2000
13.1312,7,2000
13.1314,7,2000
13.1315,7,2000
13.1316,7,2000
13.1318,7,2000
13.1322,7,2000
13.133,7,2000
13.1401,7,2000
19.0501,7,2000
23.0101,7,2000
45.0801,7,2000
50.0799,7,2000
51.0204,7,2000
51.1699,7,2000
52.0301,7,2000
99.0,7,2000
51.1613,2,2000
99.0,2,2000
11.0201,3,2000
13.1501,3,2000
24.0101,3,2000
44.9999,3,2000
51.1601,3,2000
52.0201,3,2000
52.1205,3,2000
99.0,3,2000
13.1001,5,2000
13.1202,5,2000
26.0101,5,2000
26.0603,5,2000
42.0101,5,2000
44.0401,5,2000
51.1699,5,2000
52.0101,5,2000
52.0301,5,2000
99.0,5,2000
15.1001,2,2000
50.0402,2,2000
99.0,2,2000
11.0301,3,2000
15.0201,3,2000
15.0303,3,2000
15.0403,3,2000
15.0805,3,2000
15.1001,3,2000
24.0101,3,2000
41.0301,3,2000
44.9999,3,2000
48.0102,3,2000
48.0105,3,2000
48.0201,3,2000
50.0402,3,2000
51.0602,3,2000
51.0603,3,2000
51.0907,3,2000
51.1004,3,2000
51.1601,3,2000
51.1802,3,2000
52.0201,3,2000
52.0302,3,2000
52.0401,3,2000
52.0902,3,2000
52.9999,3,2000
99.0,3,2000
9.0101,5,2000
11.0401,5,2000
13.132,5,2000
15.9999,5,2000
44.0201,5,2000
50.0501,5,2000
52.0902,5,2000
52.9999,5,2000
99.0,5,2000
5.0101,5,2000
5.0102,5,2000
5.0104,5,2000
5.0107,5,2000
5.0108,5,2000
5.9999,5,2000
9.0101,5,2000
11.0101,5,2000
13.1202,5,2000
13.1302,5,2000
13.1307,5,2000
13.1308,5,2000
13.1312,5,2000
13.1314,5,2000
16.0102,5,2000
16.0402,5,2000
16.0501,5,2000
16.0902,5,2000
16.0905,5,2000
16.1102,5,2000
19.0101,5,2000
23.0101,5,2000
23.0301,5,2000
24.0101,5,2000
26.0101,5,2000
26.0603,5,2000
27.0101,5,2000
38.0101,5,2000
40.0501,5,2000
40.0601,5,2000
40.0801,5,2000
42.0101,5,2000
45.0201,5,2000
45.0601,5,2000
45.0801,5,2000
45.1001,5,2000
45.1101,5,2000
45.1201,5,2000
45.9999,5,2000
50.0501,5,2000
50.0602,5,2000
50.0703,5,2000
50.0799,5,2000
50.0903,5,2000
50.9999,5,2000
51.0204,5,2000
52.0301,5,2000
52.1002,5,2000
99.0,5,2000
9.0101,7,2000
11.0101,7,2000
13.0501,7,2000
13.1001,7,2000
13.1101,7,2000
13.1202,7,2000
13.1302,7,2000
13.1305,7,2000
13.1306,7,2000
13.1308,7,2000
13.1311,7,2000
13.1312,7,2000
13.1314,7,2000
13.1315,7,2000
13.1318,7,2000
13.1322,7,2000
13.1323,7,2000
13.1325,7,2000
13.1329,7,2000
13.133,7,2000
13.1399,7,2000
13.1401,7,2000
13.9999,7,2000
16.0102,7,2000
16.0901,7,2000
16.0902,7,2000
16.0905,7,2000
23.0101,7,2000
24.0101,7,2000
25.0101,7,2000
26.0101,7,2000
38.0101,7,2000
40.0501,7,2000
40.0601,7,2000
40.0801,7,2000
42.0101,7,2000
42.1701,7,2000
42.9999,7,2000
45.0101,7,2000
45.0601,7,2000
45.0801,7,2000
45.1001,7,2000
45.1101,7,2000
45.1201,7,2000
50.0703,7,2000
50.0799,7,2000
50.0903,7,2000
51.0204,7,2000
99.0,7,2000
13.0404,8,2000
99.0,8,2000
10.0103,2,2000
11.0301,2,2000
51.0801,2,2000
52.0401,2,2000
99.0,2,2000
11.0301,3,2000
14.0101,3,2000
15.0303,3,2000
15.0507,3,2000
15.0805,3,2000
15.9999,3,2000
24.0101,3,2000
47.0104,3,2000
48.0105,3,2000
50.0101,3,2000
51.1004,3,2000
51.1601,3,2000
51.9999,3,2000
52.0201,3,2000
52.0302,3,2000
52.0401,3,2000
99.0,3,2000
22.0101,10,2000
99.0,10,2000
5.0201,5,2000
8.0708,5,2000
13.1001,5,2000
13.1202,5,2000
13.1307,5,2000
13.1312,5,2000
13.1314,5,2000
16.0901,5,2000
16.0905,5,2000
23.0101,5,2000
23.1001,5,2000
24.0101,5,2000
26.0101,5,2000
26.9999,5,2000
27.0101,5,2000
27.0302,5,2000
30.1101,5,2000
38.0101,5,2000
40.0501,5,2000
40.0601,5,2000
40.0801,5,2000
42.0101,5,2000
44.0701,5,2000
45.0201,5,2000
45.0601,5,2000
45.0801,5,2000
45.1001,5,2000
45.1101,5,2000
50.0703,5,2000
50.0799,5,2000
51.1005,5,2000
51.1601,5,2000
51.2306,5,2000
51.9999,5,2000
52.0201,5,2000
52.0301,5,2000
99.0,5,2000
51.0907,3,2000
99.0,3,2000
13.1001,5,2000
13.1202,5,2000
13.1305,5,2000
13.1318,5,2000
13.1322,5,2000
13.1399,5,2000
13.9999,5,2000
19.0501,5,2000
23.0101,5,2000
26.0101,5,2000
38.0101,5,2000
44.0701,5,2000
45.0801,5,2000
45.1101,5,2000
51.0807,5,2000
51.1601,5,2000
51.1699,5,2000
51.2306,5,2000
51.2308,5,2000
52.0201,5,2000
52.0301,5,2000
99.0,5,2000
13.1001,7,2000
13.1202,7,2000
13.1205,7,2000
19.0501,7,2000
51.0702,7,2000
51.1699,7,2000
51.2306,7,2000
51.2308,7,2000
52.1101,7,2000
99.0,7,2000
52.0399,2,2000
99.0,2,2000
13.1001,5,2000
13.1202,5,2000
13.1302,5,2000
13.1303,5,2000
13.1305,5,2000
13.1322,5,2000
13.1328,5,2000
16.0905,5,2000
23.0101,5,2000
24.0103,5,2000
26.0101,5,2000
27.0101,5,2000
30.0101,5,2000
42.0101,5,2000
44.0701,5,2000
13.1302,5,2000
13.1311,5,2000
13.1314,5,2000
13.1318,5,2000
13.132,5,2000
13.1322,5,2000
13.133,5,2000
14.0701,5,2000
14.0801,5,2000
14.1001,5,2000
14.1901,5,2000
16.0101,5,2000
16.1202,5,2000
23.0101,5,2000
23.0301,5,2000
23.1001,5,2000
24.0101,5,2000
24.0103,5,2000
26.0101,5,2000
26.9999,5,2000
27.0101,5,2000
27.0301,5,2000
38.0101,5,2000
40.0501,5,2000
40.0601,5,2000
40.0801,5,2000
42.0101,5,2000
45.0201,5,2000
45.0601,5,2000
45.0801,5,2000
45.0901,5,2000
45.1001,5,2000
45.1101,5,2000
45.9999,5,2000
50.0301,5,2000
50.0501,5,2000
50.0799,5,2000
50.0901,5,2000
50.0903,5,2000
51.0807,5,2000
51.1601,5,2000
51.2201,5,2000
52.0201,5,2000
99.0,5,2000
4.0301,7,2000
11.0101,7,2000
13.0401,7,2000
13.0404,7,2000
13.1001,7,2000
13.1202,7,2000
13.1204,7,2000
13.1302,7,2000
13.1305,7,2000
13.1309,7,2000
13.1311,7,2000
13.1315,7,2000
13.1316,7,2000
13.1318,7,2000
13.1401,7,2000
13.9999,7,2000
14.0701,7,2000
14.0801,7,2000
14.1001,7,2000
14.1901,7,2000
16.0102,7,2000
16.0905,7,2000
23.0101,7,2000
23.0501,7,2000
26.0101,7,2000
26.0202,7,2000
27.0101,7,2000
40.0501,7,2000
40.0601,7,2000
42.0101,7,2000
42.1701,7,2000
45.0601,7,2000
45.0801,7,2000
45.0901,7,2000
45.1101,7,2000
50.0301,7,2000
50.0799,7,2000
50.0901,7,2000
50.9999,7,2000
99.0,7,2000
13.0404,8,2000
13.1315,8,2000
42.1701,8,2000
99.0,8,2000
24.0101,5,2000
99.0,5,2000
16.0101,7,2000
16.0102,7,2000
23.0301,7,2000
24.0101,7,2000
38.0101,7,2000
45.1001,7,2000
99.0,7,2000
11.0101,8,2000
13.0802,8,2000
14.0801,8,2000
14.1001,8,2000
16.0101,8,2000
16.0102,8,2000
16.0901,8,2000
16.0905,8,2000
23.0101,8,2000
23.0301,8,2000
24.0103,8,2000
26.0101,8,2000
26.0202,8,2000
26.9999,8,2000
27.0101,8,2000
38.0101,8,2000
40.0501,8,2000
40.0703,8,2000
40.0801,8,2000
42.0201,8,2000
42.0801,8,2000
42.0901,8,2000
42.1101,8,2000
42.1601,8,2000
43.0103,8,2000
45.0201,8,2000
45.0601,8,2000
45.0801,8,2000
45.1001,8,2000
45.1101,8,2000
45.9999,8,2000
50.0501,8,2000
50.0602,8,2000
50.0703,8,2000
51.0204,8,2000
52.0101,8,2000
99.0,8,2000
11.0101,9,2000
13.0802,9,2000
14.0701,9,2000
14.0801,9,2000
14.1001,9,2000
14.1901,9,2000
16.0102,9,2000
16.0901,9,2000
16.0905,9,2000
16.1201,9,2000
23.0101,9,2000
23.0301,9,2000
26.0101,9,2000
26.0202,9,2000
27.0101,9,2000
38.0101,9,2000
40.0501,9,2000
40.0703,9,2000
40.0801,9,2000
42.0201,9,2000
42.0701,9,2000
42.0801,9,2000
42.1101,9,2000
42.1601,9,2000
43.0103,9,2000
44.0701,9,2000
45.0201,9,2000
45.0601,9,2000
45.0801,9,2000
45.1001,9,2000
45.1101,9,2000
50.0501,9,2000
50.0703,9,2000
50.0901,9,2000
50.0903,9,2000
50.0904,9,2000
51.0204,9,2000
52.0101,9,2000
99.0,9,2000
11.0301,3,2000
13.1501,3,2000
19.0705,3,2000
24.0101,3,2000
44.9999,3,2000
51.0602,3,2000
51.0907,3,2000
51.1004,3,2000
51.1601,3,2000
52.0201,3,2000
52.0302,3,2000
52.0401,3,2000
52.9999,3,2000
99.0,3,2000
5.0107,5,2000
5.0108,5,2000
5.0201,5,2000
9.0101,5,2000
11.0101,5,2000
13.1307,5,2000
13.1314,5,2000
16.0101,5,2000
16.0301,5,2000
16.0402,5,2000
16.0501,5,2000
16.0901,5,2000
16.0902,5,2000
16.0905,5,2000
16.1102,5,2000
16.1201,5,2000
19.0501,5,2000
23.0101,5,2000
23.0301,5,2000
23.0801,5,2000
24.0103,5,2000
26.0101,5,2000
27.0101,5,2000
27.0501,5,2000
30.9999,5,2000
38.0101,5,2000
38.0201,5,2000
40.0501,5,2000
40.0801,5,2000
42.0101,5,2000
45.0201,5,2000
45.0301,5,2000
45.0601,5,2000
45.0701,5,2000
45.0801,5,2000
45.1001,5,2000
45.1101,5,2000
45.1201,5,2000
50.0301,5,2000
50.0501,5,2000
50.0602,5,2000
50.0703,5,2000
50.0799,5,2000
50.0903,5,2000
51.0204,5,2000
51.1005,5,2000
51.1601,5,2000
51.1699,5,2000
51.2201,5,2000
51.2308,5,2000
51.9999,5,2000
52.0301,5,2000
99.0,5,2000
5.011,7,2000
9.0101,7,2000
13.1001,7,2000
13.1003,7,2000
13.1009,7,2000
13.1101,7,2000
13.1202,7,2000
13.1305,7,2000
13.1306,7,2000
13.1312,7,2000
13.1318,7,2000
13.1325,7,2000
13.133,7,2000
13.1401,7,2000
16.0901,7,2000
16.0902,7,2000
16.0905,7,2000
19.0501,7,2000
19.0703,7,2000
23.0801,7,2000
26.0101,7,2000
27.0101,7,2000
27.0301,7,2000
40.0801,7,2000
42.0101,7,2000
44.0701,7,2000
45.0201,7,2000
45.0601,7,2000
45.0701,7,2000
45.0801,7,2000
45.1101,7,2000
45.1201,7,2000
50.0501,7,2000
50.0703,7,2000
50.0799,7,2000
50.0902,7,2000
50.0903,7,2000
50.0904,7,2000
51.0204,7,2000
51.1699,7,2000
51.2201,7,2000
51.9999,7,2000
99.0,7,2000
13.0404,8,2000
51.1699,8,2000
99.0,8,2000
43.0107,2,2000
99.0,2,2000
43.0107,3,2000
99.0,3,2000
11.9999,5,2000
24.0101,5,2000
40.9999,5,2000
42.9999,5,2000
43.0103,5,2000
44.0201,5,2000
44.0401,5,2000
44.9999,5,2000
45.0401,5,2000
45.1001,5,2000
45.9999,5,2000
99.0,5,2000
40.9999,7,2000
42.9999,7,2000
43.0103,7,2000
44.0201,7,2000
44.0401,7,2000
99.0,7,2000
52.0201,2,2000
99.0,2,2000
3.0601,3,2000
10.0104,3,2000
11.0201,3,2000
11.0301,3,2000
13.1501,3,2000
14.0101,3,2000
24.0101,3,2000
26.0101,3,2000
27.0101,3,2000
31.0101,3,2000
40.0101,3,2000
50.0101,3,2000
50.0402,3,2000
51.0806,3,2000
51.1502,3,2000
51.1601,3,2000
51.9999,3,2000
52.0201,3,2000
52.0302,3,2000
52.0401,3,2000
52.0903,3,2000
99.0,3,2000
52.0401,2,2000
99.0,2,2000
10.0103,3,2000
11.0201,3,2000
12.0301,3,2000
12.0599,3,2000
13.1501,3,2000
19.0705,3,2000
24.0101,3,2000
45.0101,3,2000
47.0104,3,2000
50.0101,3,2000
1.0603,9,2000
2.0201,9,2000
2.0301,9,2000
2.0401,9,2000
2.0402,9,2000
2.0403,9,2000
3.0101,9,2000
9.0101,9,2000
13.0101,9,2000
14.0301,9,2000
16.0102,9,2000
19.0401,9,2000
19.0701,9,2000
26.0101,9,2000
26.0202,9,2000
26.0301,9,2000
26.0305,9,2000
26.0402,9,2000
26.0501,9,2000
26.0603,9,2000
26.0608,9,2000
26.0609,9,2000
26.0612,9,2000
26.0613,9,2000
26.0702,9,2000
26.0705,9,2000
27.0501,9,2000
42.0701,9,2000
44.0201,9,2000
45.0601,9,2000
45.1101,9,2000
45.9999,9,2000
50.0712,9,2000
51.1307,9,2000
52.1002,9,2000
99.0,9,2000
51.2401,10,2000
99.0,10,2000
8.1199,2,2000
20.0202,2,2000
43.0202,2,2000
44.0201,2,2000
47.0604,2,2000
48.0503,2,2000
52.0401,2,2000
52.1299,2,2000
99.0,2,2000
8.1105,3,2000
11.0101,3,2000
11.0301,3,2000
11.0401,3,2000
11.9999,3,2000
14.0101,3,2000
15.0301,3,2000
15.0303,3,2000
15.0304,3,2000
15.0402,3,2000
15.0603,3,2000
15.0699,3,2000
15.0805,3,2000
22.0103,3,2000
24.0101,3,2000
24.0103,3,2000
41.0301,3,2000
43.0103,3,2000
43.0202,3,2000
44.0201,3,2000
47.0604,3,2000
48.0503,3,2000
51.0904,3,2000
51.1501,3,2000
51.1601,3,2000
52.0201,3,2000
52.0302,3,2000
52.0401,3,2000
99.0,3,2000
51.1601,3,2000
99.0,3,2000
12.0599,2,2000
99.0,2,2000
12.0599,3,2000
99.0,3,2000
52.0902,5,2000
99.0,5,2000
8.0708,5,2000
9.9999,5,2000
11.0101,5,2000
13.1202,5,2000
16.0905,5,2000
23.0101,5,2000
24.0101,5,2000
27.0101,5,2000
27.9999,5,2000
38.0101,5,2000
42.0101,5,2000
42.0901,5,2000
44.0401,5,2000
45.0601,5,2000
45.0801,5,2000
45.1001,5,2000
45.1101,5,2000
50.0901,5,2000
52.0201,5,2000
52.0301,5,2000
52.0601,5,2000
52.0807,5,2000
52.1501,5,2000
99.0,5,2000
8.0708,7,2000
11.0101,7,2000
13.0401,7,2000
13.0404,7,2000
13.1202,7,2000
13.1303,7,2000
27.0302,7,2000
42.0901,7,2000
44.0401,7,2000
45.0601,7,2000
51.0702,7,2000
52.0201,7,2000
52.0301,7,2000
52.0801,7,2000
52.0807,7,2000
52.1002,7,2000
52.1101,7,2000
52.1302,7,2000
52.1601,7,2000
99.0,7,2000
13.0404,8,2000
99.0,8,2000
10.0104,3,2000
11.0201,3,2000
11.0301,3,2000
13.1501,3,2000
14.0101,3,2000
24.0101,3,2000
27.0101,3,2000
44.0201,3,2000
51.0707,3,2000
51.0908,3,2000
51.1601,3,2000
51.9999,3,2000
52.0201,3,2000
52.0302,3,2000
52.0401,3,2000
52.1205,3,2000
99.0,3,2000
13.1501,2,2000
47.0604,2,2000
52.9999,2,2000
99.0,2,2000
10.0104,3,2000
11.0201,3,2000
11.0301,3,2000
13.1501,3,2000
14.0101,3,2000
15.0303,3,2000
15.0805,3,2000
24.0101,3,2000
27.0101,3,2000
41.0301,3,2000
44.0201,3,2000
44.9999,3,2000
47.0604,3,2000
50.0101,3,2000
50.0402,3,2000
51.0801,3,2000
51.0907,3,2000
51.1004,3,2000
51.1601,3,2000
52.0201,3,2000
52.0302,3,2000
52.0401,3,2000
52.9999,3,2000
99.0,3,2000
5.0102,5,2000
5.0107,5,2000
5.0108,5,2000
5.0201,5,2000
9.0401,5,2000
9.0701,5,2000
10.0104,5,2000
11.0101,5,2000
11.9999,5,2000
13.1001,5,2000
13.1012,5,2000
13.1202,5,2000
13.1305,5,2000
13.1311,5,2000
13.1314,5,2000
13.1325,5,2000
13.133,5,2000
16.0402,5,2000
16.0901,5,2000
16.0902,5,2000
16.0905,5,2000
16.1201,5,2000
23.0101,5,2000
23.0501,5,2000
23.1001,5,2000
24.0103,5,2000
26.0101,5,2000
27.0101,5,2000
38.0101,5,2000
40.0501,5,2000
40.0601,5,2000
42.0101,5,2000
45.0201,5,2000
45.0601,5,2000
45.0801,5,2000
45.1001,5,2000
45.1101,5,2000
50.0501,5,2000
50.0602,5,2000
50.0703,5,2000
50.0799,5,2000
50.0901,5,2000
50.0903,5,2000
51.0204,5,2000
51.9999,5,2000
52.0201,5,2000
52.0301,5,2000
99.0,5,2000
9.0701,7,2000
11.0101,7,2000
11.0401,7,2000
11.9999,7,2000
13.1001,7,2000
13.1101,7,2000
13.1202,7,2000
13.1302,7,2000
13.1305,7,2000
13.1307,7,2000
13.1311,7,2000
13.1312,7,2000
13.1314,7,2000
13.1315,7,2000
13.1318,7,2000
13.1322,7,2000
13.133,7,2000
16.0905,7,2000
19.0501,7,2000
23.0101,7,2000
23.0501,7,2000
23.1001,7,2000
24.0101,7,2000
26.0101,7,2000
27.0101,7,2000
30.0101,7,2000
31.0505,7,2000
40.0501,7,2000
40.0801,7,2000
42.0801,7,2000
42.1701,7,2000
45.0601,7,2000
45.0801,7,2000
45.1001,7,2000
45.1101,7,2000
50.0501,7,2000
50.0703,7,2000
50.0799,7,2000
50.0903,7,2000
50.0904,7,2000
51.0204,7,2000
51.2201,7,2000
52.0301,7,2000
99.0,7,2000
13.0404,8,2000
13.1101,8,2000
42.1701,8,2000
99.0,8,2000
44.0201,2,2000
44.9999,2,2000
51.0801,2,2000
99.0,2,2000
11.0201,3,2000
14.0101,3,2000
15.0201,3,2000
15.0805,3,2000
15.1001,3,2000
24.0101,3,2000
51.1004,3,2000
51.1601,3,2000
52.0101,3,2000
99.0,3,2000
5.0102,5,2000
5.0201,5,2000
9.0101,5,2000
11.0101,5,2000
11.9999,5,2000
14.0101,5,2000
16.0101,5,2000
16.0905,5,2000
23.0101,5,2000
23.9999,5,2000
24.0101,5,2000
26.0101,5,2000
26.0202,5,2000
27.0101,5,2000
38.0101,5,2000
40.0501,5,2000
40.0801,5,2000
42.0101,5,2000
44.0701,5,2000
45.0601,5,2000
45.0801,5,2000
45.0901,5,2000
45.1001,5,2000
45.9999,5,2000
50.0501,5,2000
50.0602,5,2000
50.0799,5,2000
50.0901,5,2000
51.0807,5,2000
51.1005,5,2000
51.1699,5,2000
51.2308,5,2000
52.0101,5,2000
52.0301,5,2000
99.0,5,2000
11.0101,7,2000
13.1001,7,2000
13.1202,7,2000
13.1305,7,2000
13.1311,7,2000
13.1318,7,2000
13.1322,7,2000
13.1323,7,2000
23.0101,7,2000
24.0101,7,2000
26.0603,7,2000
50.0602,7,2000
51.2308,7,2000
99.0,7,2000
13.0404,8,2000
99.0,8,2000
4.0201,5,2000
4.0601,5,2000
5.9999,5,2000
9.0101,5,2000
11.0101,5,2000
13.1001,5,2000
13.1202,5,2000
13.1204,5,2000
99.0,11,2000
11.0401,2,2000
11.9999,2,2000
51.1501,2,2000
52.0302,2,2000
52.0401,2,2000
52.0701,2,2000
99.0,2,2000
11.0101,3,2000
11.0401,3,2000
24.0101,3,2000
24.0103,3,2000
24.0199,3,2000
43.0103,3,2000
43.0104,3,2000
44.0201,3,2000
47.0604,3,2000
50.0701,3,2000
51.1601,3,2000
52.0201,3,2000
52.0302,3,2000
52.0401,3,2000
99.0,3,2000
49.0205,1,2000
99.0,1,2000
12.0403,2,2000
99.0,2,2000
24.0101,3,2000
52.0201,3,2000
99.0,3,2000
13.0101,5,2000
13.1202,5,2000
13.1203,5,2000
13.1303,5,2000
13.1312,5,2000
23.0101,5,2000
24.0101,5,2000
26.0101,5,2000
26.0603,5,2000
27.0101,5,2000
38.0201,5,2000
44.0701,5,2000
45.0101,5,2000
45.0801,5,2000
45.0901,5,2000
50.0901,5,2000
52.0201,5,2000
52.9999,5,2000
99.0,5,2000
12.0406,1,2000
99.0,1,2000
12.0403,2,2000
99.0,2,2000
12.0403,2,2000
99.0,2,2000
12.0406,1,2000
12.0499,1,2000
99.0,1,2000
12.0403,2,2000
99.0,2,2000
4.0201,5,2000
14.0101,5,2000
14.0701,5,2000
14.0801,5,2000
14.1001,5,2000
14.1901,5,2000
50.0402,5,2000
50.0702,5,2000
99.0,5,2000
14.0101,7,2000
99.0,7,2000
11.0201,1,2000
47.0104,1,2000
52.0399,1,2000
52.0401,1,2000
99.0,1,2000
11.0201,2,2000
99.0,2,2000
4.0201,5,2000
4.0301,5,2000
5.0102,5,2000
5.0103,5,2000
5.0106,5,2000
5.011,5,2000
5.0201,5,2000
5.0207,5,2000
5.9999,5,2000
11.0101,5,2000
14.0101,5,2000
14.0301,5,2000
14.0701,5,2000
14.0801,5,2000
14.1001,5,2000
14.1201,5,2000
14.1701,5,2000
14.1801,5,2000
14.1901,5,2000
16.0102,5,2000
16.0402,5,2000
16.0501,5,2000
16.0901,5,2000
16.0905,5,2000
16.1201,5,2000
23.0101,5,2000
23.0301,5,2000
24.0101,5,2000
24.0103,5,2000
26.0101,5,2000
26.9999,5,2000
27.0101,5,2000
38.0101,5,2000
40.0201,5,2000
40.0501,5,2000
40.0601,5,2000
40.0801,5,2000
42.0101,5,2000
45.0201,5,2000
45.0301,5,2000
45.0601,5,2000
45.0801,5,2000
45.1001,5,2000
45.1101,5,2000
45.9999,5,2000
50.0301,5,2000
50.0501,5,2000
50.0703,5,2000
50.0799,5,2000
50.0901,5,2000
52.0902,5,2000
99.0,5,2000
1.0103,7,2000
2.0101,7,2000
4.0201,7,2000
4.0301,7,2000
4.0601,7,2000
4.9999,7,2000
5.0103,7,2000
5.0104,7,2000
5.0201,7,2000
11.0101,7,2000
14.0201,7,2000
14.0701,7,2000
14.0801,7,2000
14.1001,7,2000
14.1101,7,2000
14.1201,7,2000
14.1701,7,2000
14.1801,7,2000
14.1901,7,2000
14.2301,7,2000
16.0102,7,2000
16.0301,7,2000
16.0402,7,2000
16.0501,7,2000
16.0901,7,2000
22.0104,7,2000
23.0301,7,2000
23.0501,7,2000
23.0801,7,2000
23.9999,7,2000
26.0202,7,2000
26.0402,7,2000
26.0603,7,2000
26.0608,7,2000
26.0612,7,2000
26.0613,7,2000
27.0101,7,2000
27.0301,7,2000
27.0501,7,2000
30.1201,7,2000
30.1301,7,2000
38.0101,7,2000
40.0201,7,2000
40.0501,7,2000
40.0601,7,2000
40.0801,7,2000
42.0101,7,2000
44.0401,7,2000
45.0201,7,2000
45.0301,7,2000
45.0601,7,2000
45.0801,7,2000
45.0804,7,2000
45.1001,7,2000
45.1101,7,2000
45.9999,7,2000
50.0501,7,2000
50.0702,7,2000
50.0712,7,2000
50.0799,7,2000
50.0901,7,2000
50.0903,7,2000
52.0201,7,2000
52.0902,7,2000
52.1501,7,2000
99.0,7,2000
4.0201,9,2000
4.0301,9,2000
4.0401,9,2000
11.0101,9,2000
14.0201,9,2000
14.0701,9,2000
14.0801,9,2000
14.1001,9,2000
14.1101,9,2000
14.1201,9,2000
14.1701,9,2000
14.1801,9,2000
14.1901,9,2000
14.2301,9,2000
16.0101,9,2000
16.0102,9,2000
16.0301,9,2000
16.0402,9,2000
16.0501,9,2000
16.0901,9,2000
16.1201,9,2000
23.0301,9,2000
23.0801,9,2000
23.9999,9,2000
26.0202,9,2000
26.0203,9,2000
26.0301,9,2000
26.0402,9,2000
26.0603,9,2000
26.0608,9,2000
26.0612,9,2000
26.0613,9,2000
27.0101,9,2000
27.0301,9,2000
27.0501,9,2000
30.1201,9,2000
30.1301,9,2000
38.0101,9,2000
40.0201,9,2000
40.0501,9,2000
40.0601,9,2000
40.0801,9,2000
42.0101,9,2000
45.0201,9,2000
45.0601,9,2000
45.0801,9,2000
45.0804,9,2000
45.1001,9,2000
45.1101,9,2000
45.9999,9,2000
50.0501,9,2000
50.0702,9,2000
50.0901,9,2000
50.0903,9,2000
52.0201,9,2000
52.0902,9,2000
99.0,9,2000
22.0101,10,2000
99.0,10,2000
51.0807,4,2000
99.0,4,2000
26.0202,7,2000
26.0402,7,2000
26.0608,7,2000
26.0705,7,2000
51.2203,7,2000
99.0,7,2000
26.0202,9,2000
26.0401,9,2000
26.0402,9,2000
26.0608,9,2000
26.0618,9,2000
26.0705,9,2000
26.0706,9,2000
99.0,9,2000
51.1201,10,2000
99.0,10,2000
52.1002,2,2000
99.0,2,2000
1.0102,5,2000
1.0103,5,2000
1.0603,5,2000
1.0701,5,2000
2.0101,5,2000
2.0201,5,2000
2.0301,5,2000
2.0401,5,2000
2.0403,5,2000
3.0101,5,2000
4.0401,5,2000
4.0601,5,2000
9.0101,5,2000
13.0101,5,2000
14.0301,5,2000
19.0401,5,2000
19.0501,5,2000
19.0701,5,2000
20.0401,5,2000
24.0101,5,2000
26.0101,5,2000
26.0614,5,2000
26.0702,5,2000
30.9999,5,2000
40.0401,5,2000
44.0201,5,2000
44.0501,5,2000
44.0701,5,2000
45.1101,5,2000
50.0712,5,2000
52.1002,5,2000
99.0,5,2000
1.0103,7,2000
1.0603,7,2000
2.0101,7,2000
2.0201,7,2000
2.0301,7,2000
2.0401,7,2000
2.0402,7,2000
2.0403,7,2000
3.0101,7,2000
4.0401,7,2000
4.0601,7,2000
5.0103,7,2000
9.0101,7,2000
13.0101,7,2000
13.1311,7,2000
13.1316,7,2000
14.0301,7,2000
14.0801,7,2000
19.0401,7,2000
19.0601,7,2000
19.0701,7,2000
26.0202,7,2000
26.0402,7,2000
26.0609,7,2000
26.0612,7,2000
26.0614,7,2000
26.0702,7,2000
27.0501,7,2000
44.0201,7,2000
45.0601,7,2000
45.1101,7,2000
45.9999,7,2000
50.0712,7,2000
51.0701,7,2000
52.1002,7,2000
99.0,7,2000
1.0103,9,2000
38.0201,7,2000
99.0,7,2000
39.0601,9,2000
99.0,9,2000
39.0602,10,2000
99.0,10,2000
5.0103,5,2000
5.0107,5,2000
5.011,5,2000
5.0201,5,2000
5.0202,5,2000
11.0101,5,2000
11.9999,5,2000
13.0101,5,2000
16.0501,5,2000
16.0901,5,2000
16.0905,5,2000
16.1201,5,2000
16.1202,5,2000
23.0101,5,2000
24.0103,5,2000
26.0101,5,2000
26.0202,5,2000
26.0402,5,2000
26.0603,5,2000
26.0608,5,2000
27.0101,5,2000
30.0101,5,2000
38.0101,5,2000
38.0201,5,2000
38.9999,5,2000
40.0501,5,2000
40.0601,5,2000
40.0699,5,2000
40.0801,5,2000
42.0101,5,2000
45.0601,5,2000
45.0701,5,2000
45.0801,5,2000
45.0901,5,2000
45.1001,5,2000
45.1101,5,2000
45.9999,5,2000
50.0501,5,2000
50.0702,5,2000
50.0703,5,2000
50.0901,5,2000
99.0,5,2000
13.1318,7,2000
13.1329,7,2000
23.0101,7,2000
26.0101,7,2000
30.0101,7,2000
38.0101,7,2000
42.0101,7,2000
45.0801,7,2000
99.0,7,2000
44.0201,3,2000
99.0,3,2000
44.0201,5,2000
52.0101,5,2000
99.0,5,2000
44.0201,7,2000
52.0201,7,2000
99.0,7,2000
51.0601,2,2000
99.0,2,2000
4.0201,5,2000
5.0104,5,2000
11.0101,5,2000
14.0501,5,2000
14.0701,5,2000
14.0801,5,2000
14.1001,5,2000
14.1101,5,2000
14.1201,5,2000
14.1701,5,2000
14.1901,5,2000
14.2001,5,2000
14.2101,5,2000
14.9999,5,2000
